Date,Close,High,Low,Open,Volume,MACD,RSI,Pct_Change,MA_5,STD_5,MACD_RSI_Ratio,Change_Pct,Volatility,Sentiment_Score,sentiment_label,Is_News_Day,score_Day
2022-02-17,418.278,427.38,417.666,424.174,102259100,-3.6711476002639643,46.76625853348442,-2.136132220267284,422.8603999999999,4.102741376190872,-0.0784999209982864,-1.3899956150070392,4.699096189694345,0.0,0.0,0.0,0.0
2022-02-18,415.57,419.81,413.264,418.537,132642900,-4.248887925912641,38.8765344244796,-0.647416311639637,421.668,5.282190454717655,-0.1092918386068183,-0.7088978991104692,2.9492018553048034,0.0,0.0,0.0,0.0
2022-02-22,411.11,416.785,407.56,413.331,124391800,-5.008896580755163,33.785977218051656,-1.0732247274827245,419.8592,7.148890207571577,-0.14825371332100876,-0.5373417430582278,3.873802481627934,0.0,0.0,0.0,0.0
2022-02-23,403.818,414.642,403.244,414.068,132578000,-6.1289615202385335,26.500006936448244,-1.7737345236068291,415.2368,8.730943545798421,-0.23128150626288058,-2.4754388168126975,6.258020240725753,0.0,0.0,0.0,0.0
2022-02-24,409.895,410.335,392.994,393.357,213942900,-6.4518846321387855,37.09831886962028,1.504885864424077,411.7342,5.567162311260878,-0.1739131267595583,4.204323299191308,9.78279688620111,0.0,0.0,0.0,0.0
2022-02-25,418.939,419.025,409.474,411.149,121804500,-5.90990262998497,43.00513984380216,2.206418716988501,411.8664,5.765709522680048,-0.13742316968274423,1.8946902461151605,5.052526785348761,0.0,0.0,0.0,0.0
2022-02-28,417.867,419.369,412.192,413.465,145615000,-5.503439208012821,43.18154398852531,-0.2558845082458294,412.32579999999996,6.209044427278883,-0.1274488751369163,1.0646608540021631,3.43785673300485,0.0,0.0,0.0,0.0
2022-03-01,411.503,418.384,408.756,416.345,137785900,-5.629937219766703,37.04885009232835,-1.5229726204749383,412.4044,6.192270811255179,-0.15195983696488558,-1.1629778188761823,4.404429210086918,0.0,0.0,0.0,0.0
2022-03-02,419.073,420.824,413.024,413.79,117726500,-5.061011876043779,38.051972806404486,1.8395977672094777,415.4554,4.403913804778547,-0.1330026146552897,1.2767345755093062,3.8564923937865214,0.0,0.0,0.0,0.0
2022-03-03,416.986,422.154,415.158,421.542,105501700,-4.724081628100748,41.06780404849416,-0.49800392771665036,416.8736,3.1203388918380632,-0.11503126932529442,-1.0807938473509127,3.426380013950572,0.0,0.0,0.0,0.0
2022-03-04,413.599,414.747,409.493,413.197,113978200,-4.6764572842354255,44.15168895507425,-0.8122574858628329,415.8056,3.150399466721416,-0.10591797040864892,0.09729015457517523,2.274228367307622,0.0,0.0,0.0,0.0
2022-03-07,401.406,413.723,401.339,413.005,137896600,-5.558512772269921,38.07955441389661,-2.948024535842686,412.5134,6.866699957033444,-0.1459710560647059,-2.8084405757799518,6.92955214401816,0.0,0.0,0.0,0.0
2022-03-08,398.363,408.852,397.281,401.588,164772700,-6.42898345067556,30.931179494025784,-0.7580853300648283,409.8854,9.39796873265318,-0.20784798885271377,-0.8030618444774302,5.218512367843273,0.0,0.0,0.0,0.0
2022-03-09,409.043,411.053,404.65,406.871,116990800,-6.185745566797664,39.21064072285476,2.6809718774083002,407.87940000000003,7.897226240898121,-0.15775680919164806,0.5338301328922498,2.760985738825911,0.0,0.0,0.0,0.0
2022-03-10,407.196,408.105,402.373,404.363,93972700,-6.072020779522404,42.88008840460528,-0.4515417694472168,405.9214,6.079325233932863,-0.14160467026626453,0.7006081169642195,2.628877881657257,0.0,0.0,0.0,0.0
2022-03-11,402.019,410.345,401.502,409.723,95636300,-6.326703401691077,41.56153089310402,-1.2713779113743828,403.60540000000003,4.395926671355723,-0.1522249846369547,-1.88029473571169,4.78810640197842,0.0,0.0,0.0,0.0
2022-03-14,399.08,406.306,397.922,402.803,95729200,-6.688592027017705,42.36403798303966,-0.731059974777315,403.1402,4.792090222432945,-0.15788372273897655,-0.9242731558603121,3.805734653125452,-0.031271896982310095,-0.0475,1.0,-0.031271896982310095
2022-03-15,407.856,408.498,400.439,401.731,106219100,-6.195819958233471,52.51569976076555,2.1990578330159494,405.0388,4.279317550723974,-0.11798033705079496,1.524652068174973,4.136712785131037,-0.1647565,-0.46153846153846156,1.0,-0.1647565
2022-03-16,416.9,416.958,406.545,411.417,144954800,-5.017678651257484,54.20857214952596,2.2174492958298986,406.61019999999996,6.810987314621247,-0.09256245741756475,1.33271109361062,5.001352417096797,-0.1647565,-0.46153846153846156,0.995,-0.1639327175
2022-03-17,422.116,422.116,414.575,414.958,102676900,-3.621360776546851,52.00075571509539,1.2511393619573097,409.5942,9.761193379906308,-0.06964054131035638,1.7249938547997528,4.246115666111781,-0.1647565,-0.46153846153846156,0.99,-0.163108935
2022-03-18,426.74,427.066,419.732,420.48,106345500,-2.1172443701319708,55.34859609148009,1.0954334827393497,414.5384,11.129833996961452,-0.03825290106062658,1.4887747336377453,3.9383625616068563,-0.1647565,-0.46153846153846156,0.985,-0.1622851525
2022-03-21,426.615,428.602,423.053,426.567,88349800,-0.9246489591786258,59.85034155498776,-0.02929184046491784,420.0454,7.9173813726452416,-0.015449351418138534,0.011252628543699307,2.3079417056474014,-0.1647565,-0.46153846153846156,0.98,-0.16146137
2022-03-22,431.607,432.557,428.026,428.026,74650400,0.4184801970859553,58.45406717927967,1.1701416968461054,424.79560000000004,5.545422283280338,0.007159128821651863,0.8366314195866648,2.373631956868355,-0.1647565,-0.46153846153846156,0.975,-0.16063758749999998
2022-03-23,426.048,430.551,425.962,429.034,79426100,1.0225673685515062,55.838767042086545,-1.2879772570880466,426.62520000000006,3.372597619031799,0.018312857226607124,-0.6959821366138791,2.272993529100626,-0.1647565,-0.46153846153846156,0.97,-0.159813805
2022-03-24,432.471,432.48,426.97,428.103,64736900,1.9965779174940508,61.70167910910489,1.50757661108607,428.69620000000003,3.0778623588288383,0.032358567000479406,1.0203152045185377,2.888806327880076,-0.1647565,-0.46153846153846156,0.965,-0.1589900225
2022-03-25,434.583,434.861,430.493,433.114,77101300,2.9054172032183487,73.51077851949485,0.4883564447095923,430.26480000000004,3.755599579280645,0.03952368974636611,0.3391716730468309,1.9992585917451229,-0.1647565,-0.46153846153846156,0.96,-0.15816623999999999
2022-03-28,437.674,437.674,432.058,433.978,68529800,3.830936105672208,77.83867998017134,0.7112565378765368,432.47659999999996,4.287569859476265,0.049216354987624444,0.8516560747318918,2.800091427078755,-0.1647565,-0.46153846153846156,0.955,-0.1573424575
2022-03-29,443.088,443.587,438.893,441.619,86581500,4.944286401262275,76.05258727559341,1.2369937442023193,434.7728,6.305076423001209,0.06501141615794814,0.33263967356476826,2.1083706781936433,-0.1647565,-0.46153846153846156,0.95,-0.156518675
2022-03-30,440.352,442.752,438.211,441.927,79666900,5.541967841952328,75.03170864286999,-0.6174845628859393,437.6336,4.274938865046039,0.07386167717878517,-0.3563937030324116,1.9986342837047533,-0.1647565,-0.46153846153846156,0.945,-0.1556948925
2022-03-31,433.575,440.41,433.114,439.575,121699900,5.406465063667326,73.26177979595441,-1.5389960758665722,437.8544,3.9584227035374586,0.0737965290868606,-1.364954785872718,3.8579259108144437,-0.1647565,-0.46153846153846156,0.94,-0.15487110999999998
2022-04-01,434.803,435.322,431.175,435.178,89048800,5.336649894769778,77.01498858084906,0.28322666205384817,437.89840000000004,3.913941274454788,0.06929365300323911,-0.08617163551466296,1.975152399183409,-0.1647565,-0.46153846153846156,0.9349999999999999,-0.1540473275
2022-04-04,438.528,438.634,434.17,435.005,59601000,5.518285874752962,75.11381128614937,0.8567098203094314,438.0692,3.9203291570836907,0.07346566204357291,0.8098757485546201,2.3311136644674133,-0.1647565,-0.46153846153846156,0.9299999999999999,-0.153223545
2022-04-05,432.989,439.517,431.827,437.011,74214500,5.155849267905012,63.97560848491161,-1.2630892440163577,436.0494,3.2287010236136036,0.08059085939168516,-0.9203429661953699,3.564074260356171,-0.1647565,-0.46153846153846156,0.9249999999999999,-0.15239976249999998
2022-04-06,428.659,430.973,425.731,429.015,106898000,4.467719740968164,55.77238641376266,-1.0000254048024293,433.7108,3.5517051116171356,0.08010630400182568,-0.08298078155775312,2.163167045483703,-0.1647565,-0.46153846153846156,0.9199999999999999,-0.15157598
2022-04-07,430.819,432.663,425.789,427.767,78097200,4.049980427943979,53.76215159285016,0.5038970370387696,433.15960000000007,3.784289735193138,0.07533144243584526,0.7134725212557352,3.070709961339029,-0.1647565,-0.46153846153846156,0.9149999999999999,-0.1507521975
2022-04-08,429.667,432.605,428.103,430.051,79272700,3.5846407333758066,52.76259096998439,-0.26739767744692333,432.13239999999996,3.9212621437350705,0.06793905809923245,-0.08929173516629763,1.866615029047686,-0.1647565,-0.46153846153846156,0.9099999999999999,-0.14992841499999998
2022-04-11,422.323,427.2,421.815,426.346,89770500,2.5933615910973344,41.93957284250737,-1.7092306367489263,428.8914,4.009532740843325,0.061835670116049984,-0.9435997992241102,2.745985311929645,-0.1647565,-0.46153846153846156,0.9049999999999999,-0.14910463249999997
2022-04-12,420.759,427.92,419.184,425.357,84363600,1.6624008774478511,45.065771060733304,-0.3703326600729695,426.44539999999995,4.575380727316398,0.03688832651298701,-1.0809743345001994,4.040366567528247,-0.1647565,-0.46153846153846156,0.8999999999999999,-0.14828085
2022-04-13,425.578,426.346,420.327,420.509,74070400,1.2984926160136183,43.370968052162866,1.1453112114060415,425.8292,4.407104514292726,0.02993921220416162,1.205443878727913,3.217007408550159,-0.01401024348697395,-0.032418952618453865,1.0,-0.01401024348697395
2022-04-14,420.279,426.941,420.173,425.808,97869500,0.5758694184111732,37.03831237087243,-1.2451301524044944,423.72120000000007,3.917224042597339,0.015547938919162172,-1.2984725510089046,3.5801077614135113,-0.01401024348697395,-0.032418952618453865,0.995,-0.013940192269539079
2022-04-18,420.451,422.16,418.186,419.338,66002500,0.016869825777860115,33.521498689221076,0.04092519493004154,421.878,2.2211098576850477,0.0005032539247203959,0.26541834987527946,1.6924621856928024,-0.01401024348697395,-0.032418952618453865,0.99,-0.01387014105210421
2022-04-19,427.239,427.968,420.173,420.346,77821000,0.12020781074284059,35.224581880558574,1.6144568570416018,422.8612,3.295534888285051,0.0034126114300078213,1.63983956074281,4.251079117902495,-0.01401024348697395,-0.032418952618453865,0.985,-0.01380008983466934
2022-04-20,426.922,429.667,425.741,429.043,65224400,0.17451298060723275,36.888350841566805,-0.07419734621604279,424.0938,3.461088658197291,0.004730842572950883,-0.4943560435667243,1.8288084235370248,-0.01401024348697395,-0.032418952618453865,0.98,-0.01373003861723447
2022-04-21,420.538,432.01,419.616,430.599,85417300,-0.29419394306717095,37.17360933472385,-1.4953551234183293,423.0858,3.6495576033135255,-0.007914053769117451,-2.3365126254357254,6.518620987857269,-0.01401024348697395,-0.032418952618453865,0.975,-0.0136599873997996
2022-04-22,408.999,420.557,408.423,419.434,132471800,-1.5785518582757163,28.89485048746974,-2.743866190451272,420.8298000000001,7.388998761666369,-0.05463090591038897,-2.487876519309355,6.535451852524562,-0.01401024348697395,-0.032418952618453865,0.97,-0.013589936182364731
2022-04-25,411.37,411.543,402.087,406.724,119647700,-2.377686386051323,27.284285188530845,0.5797080188460146,419.01360000000005,8.53288675067882,-0.08714490299532573,1.1422979711057166,4.4900798062692315,-0.01401024348697395,-0.032418952618453865,0.965,-0.013519884964929861
2022-04-26,399.456,408.999,399.427,408.797,103996300,-3.9270973535558937,24.654966517013563,-2.896176191749522,413.457,10.626665987030904,-0.15928220185762312,-2.284997199098821,5.460348424475008,-0.01401024348697395,-0.032418952618453865,0.96,-0.01344983374749499
2022-04-27,400.579,406.003,398.41,400.551,122030000,-5.006686033469123,27.695167286245308,0.28113233998237064,408.1884,8.623370124257006,-0.18077832791989212,0.006990370764277211,3.241488277011026,-0.01401024348697395,-0.032418952618453865,0.955,-0.01337978253006012
2022-04-28,410.698,412.455,400.896,405.399,105449100,-4.988247693988342,35.811296805584874,2.526093479688152,406.22040000000004,5.741741922093987,-0.1392925735437319,1.3071073189623008,5.2513512546772025,-0.01401024348697395,-0.032418952618453865,0.95,-0.013309731312625252
2022-04-29,395.52,408.835,394.762,406.647,145491100,-6.12773620073142,29.897210676902375,-3.6956595844148232,403.5246,7.111815084768162,-0.20496013046011385,-2.736279869272369,7.335778849810923,-0.01401024348697395,-0.032418952618453865,0.945,-0.013239680095190382
2022-05-02,397.901,399.283,388.819,395.587,158312500,-6.760728777800978,34.7301420568227,0.6019923139158667,400.8308,5.833168924344675,-0.1946645875142005,0.5849534994830521,4.643174022153378,-0.01401024348697395,-0.032418952618453865,0.94,-0.013169628877755512
2022-05-03,399.725,402.173,396.826,398.41,100028200,-7.034113517353546,36.89111033554369,0.4584054827708517,400.8846,5.818541165957351,-0.19067231789378672,0.33006199643583184,2.261742764624946,-0.01401024348697395,-0.032418952618453865,0.9349999999999999,-0.013099577660320641
2022-05-04,411.898,412.474,397.162,400.397,144247900,-6.197077475494723,42.190176063574725,3.0453436737757134,403.14840000000004,7.599330911332676,-0.1468843710478143,2.8723991438497376,7.855629462366476,-0.01401024348697395,-0.032418952618453865,0.9299999999999999,-0.013029526442885773
2022-05-05,397.258,408.0,393.063,407.568,172929100,-6.63852128913237,38.12407787625227,-3.554278000864297,400.4604,6.568351261918106,-0.1741293602085402,-2.529639225846976,7.488771077419849,-0.01401024348697395,-0.032418952618453865,0.9249999999999999,-0.012959475225450903
2022-05-06,394.887,398.208,389.501,394.656,151770800,-7.09786876375864,37.10477996812007,-0.5968413474366718,400.3338,6.692309967413445,-0.1912925711958684,0.058531987351008105,3.595065785211746,-0.01401024348697395,-0.032418952618453865,0.9199999999999999,-0.012889424008016032
2022-05-09,382.243,390.154,380.64,388.896,155586100,-8.385507169648065,28.568842995675283,-3.201928653007069,397.20220000000006,10.623935085454296,-0.2935193130123419,-1.7107401464658982,4.740571651534593,-0.01401024348697395,-0.032418952618453865,0.9149999999999999,-0.012819372790581162
2022-05-10,383.127,389.837,379.027,388.311,132497200,-9.228260824750691,29.25292529252924,0.23126649801303856,393.8826,12.12559278138403,-0.31546454696301607,-1.3350123998547478,4.950466207001783,-0.01401024348697395,-0.032418952618453865,0.9099999999999999,-0.012749321573146294
2022-05-11,377.04,387.879,376.282,382.147,142361000,-10.268945189007752,29.335474308300405,-1.5887682152393334,386.91099999999994,8.720987702087669,-0.35005212736929153,-1.336396726913981,5.368770746952547,-0.01401024348697395,-0.032418952618453865,0.9049999999999999,-0.012679270355711423
2022-05-12,376.647,379.968,369.744,373.795,125090800,-10.998621597596525,32.810142186138435,-0.10423297262890374,382.7888,7.374773366007359,-0.3352201747617906,0.7629850586551387,4.3384046607018965,-0.01401024348697395,-0.032418952618453865,0.8999999999999999,-0.012609219138276553
2022-05-13,385.651,387.053,379.786,380.842,104174400,-10.726697170164925,37.234327691467726,2.3905672951065604,380.9416,3.946965137922379,-0.28808623212023127,1.2627283755468215,3.558923713708968,-0.0429572752293578,-0.055341055341055344,1.0,-0.0429572752293578
2022-05-16,384.087,387.811,381.696,383.981,78622400,-10.516172935907491,41.49803617856945,-0.4055480213975948,381.31039999999996,4.178336008505542,-0.25341374928335253,0.02760553256541197,2.5311335240691224,-0.0429572752293578,-0.055341055341055344,0.995,-0.04274248885321101
2022-05-17,391.987,392.227,386.477,390.269,83029700,-9.601190439712582,45.5785183507956,2.0568256671014806,383.0824,6.419186069897908,-0.21065165755975013,0.440209189046534,2.655885790717174,-0.0429572752293578,-0.055341055341055344,0.99,-0.04252770247706422
2022-05-18,376.186,387.648,374.928,387.36,117674500,-10.035387168452019,33.22118937419785,-4.031001028095327,382.9116,6.6281157050832835,-0.3020779014084992,-2.884655101197861,6.917696220563624,-0.0429572752293578,-0.055341055341055344,0.985,-0.04231291610091743
2022-05-19,373.882,378.375,371.626,373.075,98510700,-10.445001275943582,37.9748805157275,-0.6124629837367612,382.3586,7.356750118086956,-0.27505027360435613,0.21631039335254743,2.9107048974432375,-0.0429572752293578,-0.055341055341055344,0.98,-0.042098129724770644
2022-05-20,374.045,381.149,365.319,377.52,131432200,-10.633889807158425,36.40714741544355,0.04359664279105502,380.03740000000005,7.8712020873546305,-0.292082477262353,-0.9204810341173887,6.778080228452094,-0.0429572752293578,-0.055341055341055344,0.975,-0.041883343348623855
2022-05-23,381.043,381.821,374.765,377.117,76414900,-10.102450453470226,39.94791554570304,1.8708978866179171,379.4286,7.592464573508186,-0.25289055299799956,1.041056223930501,3.3276455640587805,-0.0429572752293578,-0.055341055341055344,0.97,-0.04166855697247707
2022-05-24,378.135,379.344,371.482,376.858,91448800,-9.802930156951334,29.82154169804332,-0.7631684613022771,376.65819999999997,3.0069287819935258,-0.32871976426337923,0.33885442262071835,3.4670765182402916,-0.0429572752293578,-0.055341055341055344,0.965,-0.04145377059633028
2022-05-25,381.475,383.472,376.215,376.618,91472900,-9.190110207747637,39.094263484473736,0.8832824255887495,377.716,3.658905847378342,-0.23507567066450769,1.2896356520400054,3.594554121630856,-0.0429572752293578,-0.055341055341055344,0.96,-0.04123898422018349
2022-05-26,389.098,390.759,382.512,382.723,82168300,-7.997147453155037,46.270598997590625,1.998296087554885,380.7592,5.524839472778814,-0.17283431869061086,1.6656955552710444,4.275996647956283,-0.0429572752293578,-0.055341055341055344,0.955,-0.0410241978440367
2022-05-27,398.65,398.765,391.392,391.594,84768700,-6.209371534848515,61.00830638343551,2.454908532040756,385.68019999999996,8.306841198672789,-0.10177911669638535,1.8018662185835286,4.166374313076851,-0.0429572752293578,-0.055341055341055344,0.95,-0.04080941146788991
2022-05-31,396.413,399.802,393.629,397.008,95937000,-4.916380470251056,58.75530484751034,-0.5611438605292784,388.7542,8.9785359998144,-0.08367551633015448,-0.1498710353443685,2.5317979118931797,-0.0429572752293578,-0.055341055341055344,0.945,-0.040594625091743115
2022-06-01,393.207,399.591,390.653,398.563,86585800,-4.103075442771569,61.07434959516662,-0.8087524879355712,391.7686,6.783867208308153,-0.06718164777797787,-1.3438277010158983,4.276659872688803,-0.0429572752293578,-0.055341055341055344,0.94,-0.040379838715596326
2022-06-02,400.695,400.743,390.759,393.044,79609600,-2.8217786213244835,65.01348516631704,1.9043404618941162,395.6126,4.580506336635014,-0.043402974230743505,1.9466013983167305,5.175585981316507,-0.0429572752293578,-0.055341055341055344,0.9349999999999999,-0.04016505233944954
2022-06-03,394.119,397.479,393.13,395.904,71874300,-2.310337765531756,55.4519701261911,-1.6411485044734664,396.6168,3.1093766577808037,-0.04166376343841634,-0.4508668768186146,1.9266431947820442,-0.0429572752293578,-0.055341055341055344,0.9299999999999999,-0.03995026596330275
2022-06-06,395.319,399.946,394.128,398.189,57508900,-1.7875811091068385,57.265576485199766,0.3044765667222338,395.9506,2.915654437678291,-0.031215631079324544,-0.7207632556399107,2.6534946140263314,-0.0429572752293578,-0.055341055341055344,0.9249999999999999,-0.03973547958715596
2022-06-07,399.111,399.571,391.306,391.776,59272400,-1.055146906960772,54.86691807400119,0.9592253344766988,396.4902,3.252792523348563,-0.019231021970974448,1.8722433227150157,4.511328333576864,-0.0429572752293578,-0.055341055341055344,0.9199999999999999,-0.03952069321100917
2022-06-08,394.771,399.187,393.965,397.373,64350000,-0.8154888066245007,65.05419022469914,-1.0874167838019977,396.803,2.915890258557722,-0.012535530821424072,-0.6548004016377498,2.3995735732278294,-0.0429572752293578,-0.055341055341055344,0.9149999999999999,-0.03930590683486238
2022-06-09,385.383,395.271,385.383,392.967,86289800,-1.367329453863988,58.35694874366016,-2.378087549490726,393.7406,5.059321377413811,-0.023430448015199445,-1.929933047813176,5.1306888426409305,-0.0429572752293578,-0.055341055341055344,0.9099999999999999,-0.03909112045871559
2022-06-10,374.208,379.949,374.16,379.085,132893900,-2.6755541267283434,50.10210089823735,-2.899712753286976,389.7584,10.055802096300535,-0.05340203462051773,-1.2865188546104311,3.0992089851013978,-0.027546598591549294,-0.04032258064516129,1.0,-0.027546598591549294
2022-06-13,360.0,366.538,358.368,364.656,170004900,-4.803427541345968,37.91090735697952,-3.7968188814776926,382.6946,15.887356365990318,-0.12670304870615665,-1.276819797288405,3.839671991199255,0.10852233333333333,0.0,1.0,0.10852233333333333
2022-06-14,358.915,362.823,355.767,361.776,104011800,-6.502377623552434,38.72198098814693,-0.30138888888888715,374.6554,15.672107972445353,-0.1679247150486143,-0.7908208394144415,3.1670058809544344,0.10852233333333333,0.0,0.995,0.10797972166666667
2022-06-15,364.032,368.544,357.235,362.266,125666800,-7.351168968602451,39.97378918688995,1.425685747321781,368.5076,11.199351691057586,-0.18389972825026518,0.48748709511794175,4.675234708903201,0.10852233333333333,0.0,0.99,0.10743711
2022-06-16,351.984,356.103,349.517,355.69,134473300,-8.893496444426773,29.69960180282669,-3.309599156118148,361.8278,8.167825671499395,-0.29944833952555977,-1.0419185245579063,3.14163678146706,0.10852233333333333,0.0,0.985,0.10689449833333332
2022-06-17,352.743,356.137,349.185,352.406,111113900,-9.93997527654642,22.217649693169818,0.21563480158188764,357.5348,5.098247218408574,-0.44739094430866744,0.0956283377695014,2.8419136011966764,0.10852233333333333,0.0,0.98,0.10635188666666666
2022-06-21,361.623,363.031,358.48,358.557,76811900,-9.938213959528525,30.51242409984087,2.517413527695811,357.8594,5.340361439079783,-0.3257104033101177,0.8550941691279137,2.2729473340430246,0.10852233333333333,0.0,0.975,0.105809275
2022-06-22,360.967,365.142,356.908,357.332,90059400,-9.875908495089732,31.40972414429372,-0.18140439076054227,358.26980000000003,5.517666780443496,-0.3144220066919598,1.017261258437529,3.830730598288872,0.10852233333333333,0.0,0.97,0.10526666333333333
2022-06-23,364.506,365.248,359.521,363.137,79292100,-9.432234316454242,28.136969418701554,0.9804220330390301,358.3646,5.644043169573518,-0.33522566613677307,0.3769927052324526,2.5430502682146474,0.10852233333333333,0.0,0.965,0.10472405166666666
2022-06-24,376.095,376.104,367.697,367.726,98050300,-8.052657859501096,39.73295661684286,3.179371532978892,363.1868,8.438125633101386,-0.202669485111701,2.275879323191732,4.8428299233678125,0.10852233333333333,0.0,0.96,0.10418144
2022-06-27,374.658,377.329,373.549,377.03,66009600,-6.99465741192239,38.26252939906603,-0.3820843138036989,367.56980000000004,7.267562913384115,-0.18280697909357568,-0.6291276556242096,1.8367922219637884,0.10852233333333333,0.0,0.955,0.10363882833333332
2022-06-28,367.003,379.064,366.887,376.239,86548900,-6.696683757415769,32.52644869171492,-2.043196728749963,368.6458,6.527592105822372,-0.20588425809675118,-2.4548225994646993,6.288247841542725,0.10852233333333333,0.0,0.95,0.10309621666666666
2022-06-29,366.704,368.565,364.853,367.562,65676000,-6.410764982432852,34.02288381624638,-0.08147072367254982,369.7932,5.212048992478166,-0.18842509109623526,-0.233430006366274,1.574518974163217,0.10852233333333333,0.0,0.945,0.10255360499999999
2022-06-30,363.725,367.012,359.203,362.751,112508300,-6.3513384210368145,36.70080809569428,-0.8123718312317285,369.637,5.417757700376858,-0.1730571818603076,0.268503739479711,3.2135965703035514,0.10852233333333333,0.0,0.94,0.10201099333333333
2022-07-01,367.572,368.015,360.398,363.059,74839700,-5.9255160333784715,45.52214634672999,1.0576671936215476,367.93240000000003,4.044704847080351,-0.13016776467975397,1.2430486504948168,3.6707315347216385,0.10852233333333333,0.0,0.9349999999999999,0.10146838166666666
2022-07-05,368.266,368.285,359.531,362.404,81438000,-5.469005432980907,56.82193318367887,0.18880654674457986,366.654,1.742455881793619,-0.09624814093005525,1.6175318153221332,4.379273493781066,0.10852233333333333,0.0,0.9299999999999999,0.10092577
2022-07-06,369.51,372.036,365.99,368.41,70426200,-4.9497791171938275,58.72116951747523,0.3377993081087993,367.1554,2.1750020229867397,-0.08429292464484701,0.2985803859829988,2.508975023125308,0.10852233333333333,0.0,0.9249999999999999,0.10038315833333332
2022-07-07,375.044,375.854,369.529,371.313,64525900,-4.045111443945359,59.00261608894702,1.4976590620010333,368.8234,4.093826547375181,-0.06855817101138895,1.0048126513211213,3.0110995776736833,0.10852233333333333,0.0,0.9199999999999999,0.09984054666666665
2022-07-08,374.735,376.635,371.833,373.385,72397800,-3.314877666398047,73.01754314967326,-0.082390332867599,371.0254,3.5967685218805134,-0.04539837309512215,0.36155710593623813,2.038882700565832,0.10852233333333333,0.0,0.9149999999999999,0.09929793499999999
2022-07-11,370.454,373.0,369.751,372.016,58366900,-3.046485075255248,66.7264794212644,-1.142407301159487,371.6018,3.1018670506631403,-0.04565631368053855,-0.4198744140037019,1.4739587002355357,0.10852233333333333,0.0,0.9099999999999999,0.09875532333333333
2022-07-12,367.176,372.315,365.402,369.895,62219200,-3.0629810784880647,55.86489512262097,-0.8848601985671722,371.38379999999995,3.4171933220100397,-0.05482836890259897,-0.7350734667946293,3.0383983719497167,0.12998412212212213,0.1384335154826958,1.0,0.12998412212212213
2022-07-13,365.248,368.227,361.228,361.652,84224600,-3.1948001000694717,54.40314319215025,-0.52508878575942,370.53139999999996,4.393541487227731,-0.058724549954504185,0.9943260371849191,3.2959882053793716,0.12998412212212213,0.1384335154826958,0.995,0.1293342015115115
2022-07-14,364.361,365.46,357.737,360.215,89704800,-3.3324269676894573,49.84225756619745,-0.24284869458559566,368.39480000000003,4.245521369631123,-0.06685947086693517,1.150979276265568,3.6005755442706517,0.12998412212212213,0.1384335154826958,0.99,0.1286842809009009
2022-07-15,371.322,371.438,366.897,368.835,79060400,-2.846984462631667,44.226163114218636,1.9104679150622639,367.7122,3.087817060642597,-0.0643733089682466,0.6742852495018161,2.178137277583765,0.12998412212212213,0.1384335154826958,0.985,0.1280343602902903
2022-07-18,368.256,375.14,367.012,374.456,63203600,-2.6787889448498845,42.5492295516968,-0.8256984504015463,367.27259999999995,2.736351000876193,-0.06295740188656503,-1.655735253274095,4.176545302839025,0.12998412212212213,0.1384335154826958,0.98,0.1273844396796797
2022-07-19,378.206,378.785,371.573,372.238,78506000,-1.72275212670354,62.37709083677666,2.701924748001394,369.47860000000003,5.59348261818993,-0.027618346793560778,1.6032753238519488,3.821728797285352,0.12998412212212213,0.1384335154826958,0.975,0.12673451906906907
2022-07-20,380.616,382.053,377.011,378.399,71843800,-0.761837216455433,64.68501942239484,0.6372188701395443,372.55219999999997,6.783376902398115,-0.011777645322800576,0.5858894975938056,2.248631194749362,0.12998412212212213,0.1384335154826958,0.97,0.12608459845845846
2022-07-21,384.492,384.541,377.589,380.028,64903900,0.3088948325019487,71.51351911322902,1.0183492023456697,376.5784,6.6796040900626865,0.004319390743628045,1.1746502889260788,3.442713319461847,0.12998412212212213,0.1384335154826958,0.965,0.12543467784784784
2022-07-22,380.925,385.833,378.669,384.618,72197300,0.8597202858731521,63.9137230384495,-0.9277176118098751,378.49899999999997,6.149961625894847,0.013451262811837105,-0.9601734708203943,3.3041132320185524,0.12998412212212213,0.1384335154826958,0.96,0.12478475723723724
2022-07-25,381.388,382.256,379.112,381.561,53631500,1.3184157802707546,63.739163211458674,0.12154623613571669,381.1254,2.2486384324685886,0.020684547989700264,-0.04534006358092201,1.3640897758822923,0.12998412212212213,0.1384335154826958,0.955,0.12413483662662662
2022-07-26,376.876,379.932,375.969,379.72,52946400,1.302836286932461,57.218454784210714,-1.1830471855433289,380.8594,2.711375259895848,0.02276951189691993,-0.7489729274202177,2.0014668579153168,0.12998412212212213,0.1384335154826958,0.95,0.12348491601601601
2022-07-27,386.662,388.436,379.922,380.221,82342100,2.0564325666596233,60.50946195317869,2.596610025578716,382.06859999999995,3.731833436793943,0.033985305773349295,1.6940147966577266,4.3791644846172595,0.12998412212212213,0.1384335154826958,0.945,0.1228349954054054
2022-07-28,391.511,392.215,383.875,387.481,73966600,3.0102366881934017,64.02347276557325,1.254066859427616,383.4724,5.681969315296522,0.047017703947669465,1.0400509960488462,3.87314045704516,0.12998412212212213,0.1384335154826958,0.94,0.12218507479479479
