Date,Close,High,Low,Open,Volume,MACD,RSI
22/10/2020,324.081,324.674,320.357,322.53,55399300,2.464,62.65
23/10/2020,325.182,325.379,322.69,325.323,49143900,2.437,57.959
26/10/2020,319.172,322.549,315.627,321.749,91473000,1.908,55.663
27/10/2020,318.072,319.859,317.856,319.52,65994100,1.385,46.342
28/10/2020,307.201,318.1,306.702,312.317,127094300,0.091,30.213
29/10/2020,310.323,313.539,305.724,307.436,90597700,-0.674,30.614
30/10/2020,307.088,310.05,303.383,308.724,120287300,-1.524,18.709
02/11/2020,310.53,312.561,307.746,310.53,86068300,-1.898,26.679
03/11/2020,316.013,318.1,310.615,313.812,93294200,-1.732,37.166
04/11/2020,323.075,327.213,319.36,320.555,126959700,-1.019,46.295
05/11/2020,329.376,331.21,328.078,328.436,82039700,0.054,52.461
06/11/2020,329.301,330.57,326.94,329.085,74973000,0.888,57.446
09/11/2020,333.439,342.674,332.969,342.288,172304200,1.862,59.678
10/11/2020,332.95,334.022,329.63,332.432,85552000,2.564,59.813
11/11/2020,335.423,336.26,333.909,335.169,58649000,3.283,60.329
12/11/2020,332.169,335.47,330.335,334.398,67546200,3.548,56.123
13/11/2020,336.768,337.52,333.58,334.106,62892200,4.083,65.81
16/11/2020,340.972,341.169,338.169,339.476,74541100,4.791,69.489
17/11/2020,339.138,340.36,336.994,338.526,66111000,5.145,82.122
18/11/2020,335.056,339.965,335.019,339.41,70591300,5.037,74.406
19/11/2020,336.467,336.843,333.053,334.417,59940900,5.009,80.073
20/11/2020,334.163,336.411,334.088,336.204,70417300,4.745,74.768
23/11/2020,336.166,337.445,333.73,335.997,63230600,4.644,72.783
24/11/2020,341.583,342.138,337.887,338.752,62415900,4.945,71.731
25/11/2020,341.056,341.526,339.946,341.498,45330900,5.082,65.866
27/11/2020,342.006,342.486,340.981,342.166,28514100,5.207,66.858
30/11/2020,340.492,341.489,337.774,341.216,83872700,5.125,60.059
01/12/2020,344.216,345.777,343.191,343.793,74231400,5.299,64.71
02/12/2020,344.94,345.1,342.505,343.088,45927000,5.433,63.021
03/12/2020,344.846,346.257,343.727,344.837,62882000,5.469,68.986
04/12/2020,347.818,347.818,345.345,345.439,50749900,5.671,67.397
07/12/2020,347.103,347.602,345.815,347.037,48944300,5.708,60.845
08/12/2020,348.119,348.693,345.768,345.815,42458900,5.753,66.358
09/12/2020,344.997,348.946,344.15,348.787,74098300,5.474,68.761
10/12/2020,344.884,345.946,342.721,343.605,57735400,5.184,66.704
11/12/2020,344.479,344.893,341.62,343.163,57698600,4.865,72.143
14/12/2020,342.937,347.771,342.758,346.68,69216200,4.437,64.827
15/12/2020,347.573,347.573,344.122,345.514,63865300,4.421,63.582
16/12/2020,348.119,349.05,346.896,347.79,58420500,4.401,65.999
17/12/2020,350.065,350.272,348.946,349.783,64119500,4.491,67.468
18/12/2020,348.668,350.528,346.628,350.358,136542300,4.399,67.81
21/12/2020,347.421,357.432,341.915,344.692,96386700,4.177,57.827
22/12/2020,346.836,347.865,345.693,347.752,47949000,3.908,54.66
23/12/2020,347.147,349.083,346.817,347.818,46201400,3.679,55.598
24/12/2020,348.498,348.526,347.034,347.629,26457900,3.564,51.795
28/12/2020,351.492,351.888,350.453,351.086,39000400,3.673,60.344
29/12/2020,350.821,353.22,350.226,353.04,53680500,3.663,56.475
30/12/2020,351.322,352.37,350.925,351.652,49455300,3.653,67.333
31/12/2020,353.107,353.843,350.604,351.123,78520700,3.746,70.643
04/01/2021,348.299,354.589,344.55,354.457,110210800,3.393,57.854
05/01/2021,350.698,351.803,347.601,347.648,66426200,3.269,65.413
06/01/2021,352.795,356.034,348.611,349.168,107997700,3.302,61.533
07/01/2021,358.037,358.792,355.024,355.203,68766800,3.708,68.142
08/01/2021,360.077,360.294,356.148,359.444,71677200,4.147,68.251
11/01/2021,357.649,359.434,356.733,356.856,51034700,4.25,65.782
12/01/2021,357.725,358.754,355.449,357.838,52547700,4.288,68.882
13/01/2021,358.688,359.699,356.856,357.649,45303600,4.346,71.424
14/01/2021,357.432,359.954,357.092,359.444,49989100,4.241,67.976
15/01/2021,354.825,356.601,352.937,355.789,107160000,3.903,60.595
19/01/2021,357.611,358.159,355.817,357.319,51233300,3.816,60.318
20/01/2021,362.56,363.41,359.538,359.935,61836100,4.099,67.298
21/01/2021,362.891,363.562,361.956,363.127,47840100,4.301,67.133
22/01/2021,361.607,362.787,360.624,361.012,52860500,4.307,62.777
25/01/2021,363.033,363.392,357.432,362.353,70402000,4.377,74.652
26/01/2021,362.466,364.412,362.23,363.996,42665300,4.336,70.977
27/01/2021,353.607,359.189,351.341,359.094,123351100,3.548,51.167
28/01/2021,356.648,360.709,355.005,355.449,94198100,3.133,47.871
29/01/2021,349.508,355.742,347.808,354.759,126765100,2.203,35.988
01/02/2021,355.326,356.374,349.801,352.955,75817600,1.913,47.174
02/02/2021,360.35,361.928,355.411,358.556,64450700,2.065,52.851
03/02/2021,360.634,362.381,359.34,361.191,52427100,2.183,52.144
04/02/2021,364.733,364.78,360.747,361.682,47142600,2.577,57.571
05/02/2021,366.168,366.886,364.685,366.631,48669800,2.971,62.056
08/02/2021,368.813,368.86,366.773,367.641,38365200,3.457,61.941
09/02/2021,368.567,369.171,367.547,367.963,35551100,3.779,57.117
10/02/2021,368.407,370.484,365.97,370.333,59154400,3.975,56.562
11/02/2021,369.001,369.927,366.536,369.502,42913300,4.131,58.944
12/02/2021,370.824,371.07,368.114,368.189,50593300,4.352,59.335
16/02/2021,370.503,372.269,369.776,372.071,50972400,4.449,59.686
17/02/2021,370.588,370.843,367.698,368.728,52290600,4.482,75.953
18/02/2021,369.011,369.766,366.196,367.944,59712800,4.33,69.779
19/02/2021,368.359,370.579,367.906,370.286,83241000,4.11,88.062
22/02/2021,365.526,367.972,365.252,365.554,67414200,3.665,73.417
23/02/2021,365.97,367.339,359.075,363.288,107284100,3.31,66.337
24/02/2021,370.003,370.437,363.864,364.865,72433900,3.316,72.362
25/02/2021,361.087,370.106,359.623,368.718,146670500,2.571,42.925
26/02/2021,359.226,364.156,357.215,362.995,152701600,1.81,36.747
01/03/2021,367.934,369.2,359.425,364.166,105348800,1.888,48.638
02/03/2021,365.063,368.397,364.553,368.161,79595300,1.698,44.977
03/03/2021,360.228,365.337,360.124,364.355,119940200,1.145,39.661
04/03/2021,355.77,362.664,351.218,360.039,183433000,0.342,34.762
05/03/2021,362.315,363.382,351.936,359.321,152039600,0.232,41.161
08/03/2021,360.511,366.14,360.228,363.288,123149200,-0.001,39.932
09/03/2021,365.658,368.246,363.902,364.412,113633600,0.227,45.492
10/03/2021,367.934,369.653,366.603,368.038,109899400,0.584,49.028
11/03/2021,371.665,373.667,369.974,370.437,86245000,1.155,52.827
12/03/2021,372.165,372.307,369.464,370.286,64653600,1.63,55.915
15/03/2021,374.385,374.649,370.248,372.42,73427200,2.16,57.266
16/03/2021,373.913,375.726,373.129,375.008,73722500,2.513,53.598
17/03/2021,375.188,376,371.448,372.609,97959300,2.862,65.096
18/03/2021,369.729,374.678,369.039,372.562,115349100,2.668,60.439
19/03/2021,369.045,371.025,366.837,369.424,113624500,2.431,51.313
22/03/2021,371.991,373.394,369.509,369.566,73778600,2.452,58.179
23/03/2021,369.064,372.816,368.268,371.347,90686600,2.208,60.923
24/03/2021,367.187,372.143,367.14,370.485,97588600,1.841,65.077
25/03/2021,369.253,370.058,363.757,365.728,116128600,1.698,60.391
26/03/2021,375.204,375.611,369.812,370.419,114409100,2.041,69.574
29/03/2021,375.014,375.933,372.2,373.706,108107600,2.272,64.361
30/03/2021,374.019,374.701,372.399,373.725,76262200,2.347,59.723
31/03/2021,375.535,377.118,374.569,374.597,112734200,2.5,56.655
01/04/2021,379.591,379.648,377.288,377.497,99682900,2.915,61.377
05/04/2021,385.039,385.589,382.215,382.291,91684800,3.642,64.855
06/04/2021,384.812,385.873,384.129,384.47,62021000,4.151,65.3
07/04/2021,385.257,385.607,384.177,384.641,55836300,4.539,64.473
08/04/2021,387.086,387.142,385.579,386.527,57863100,4.936,77.854
09/04/2021,389.9,390.07,386.839,386.963,61104600,5.416,81.326
12/04/2021,390.042,390.317,388.677,389.293,56704900,5.742,79.608
13/04/2021,391.198,391.833,389.549,389.938,56551000,6.024,88.548
14/04/2021,389.862,392.24,389.312,391.169,61659900,6.069,90.246
15/04/2021,394.05,394.325,391.984,392.032,60229800,6.37,90.929
16/04/2021,395.367,395.983,393.917,395.358,82037300,6.638,89.291
19/04/2021,393.425,394.874,392.079,394.419,78498500,6.617,83.581
20/04/2021,390.544,393.311,389.047,392.193,81851800,6.296,78.202
21/04/2021,394.24,394.448,389.777,389.919,66793000,6.267,79.711
22/04/2021,390.639,394.912,389.559,394.069,97582800,5.886,67.807
23/04/2021,394.874,396.305,391.132,391.207,73209200,5.858,66.497
26/04/2021,395.699,396.277,394.941,395.538,52182400,5.836,67.903
27/04/2021,395.613,396.201,394.457,396.002,51303100,5.744,67.234
28/04/2021,395.5,397.025,395.026,395.888,51238900,5.598,64.849
29/04/2021,398.02,398.645,394.59,398.266,78544300,5.621,64.481
30/04/2021,395.405,396.58,394.495,395.718,85527000,5.367,58.789
03/05/2021,396.258,397.812,395.755,397.423,68128300,5.174,58.375
04/05/2021,393.813,394.742,390.07,394.24,101591200,4.769,56.309
05/05/2021,393.936,395.718,393.368,395.481,60162200,4.407,49.791
06/05/2021,397.082,397.215,391.975,394.012,74321400,4.324,52.949
07/05/2021,399.972,400.635,397.167,397.859,67733800,4.441,60.903
10/05/2021,396.011,400.559,395.888,400.332,81852400,4.165,58.788
11/05/2021,392.477,393.481,388.545,391.425,116888000,3.62,47.152
12/05/2021,384.139,390.942,382.803,389.653,134811000,2.487,40.892
13/05/2021,388.753,390.715,385.664,385.712,106394000,1.939,41.513
14/05/2021,394.723,395.585,391.501,391.53,82201600,1.963,48.816
17/05/2021,393.718,394.543,391.672,393.595,65129200,1.88,47.751
18/05/2021,390.326,394.23,390.165,393.984,59810200,1.522,44.303
19/05/2021,389.303,389.483,384.063,385.57,106467100,1.144,40.073
20/05/2021,393.491,394.77,390.07,390.194,78022200,1.168,47.896
21/05/2021,393.169,396.258,392.704,394.997,76578700,1.148,46.564
24/05/2021,397.177,398.266,395.196,395.443,51376700,1.439,53.616
25/05/2021,396.296,398.636,395.708,398.276,57451400,1.58,52.495
26/05/2021,397.082,397.594,395.841,396.892,43088600,1.735,50
27/05/2021,397.29,398.645,397.006,398.124,56707700,1.854,46.825
28/05/2021,398.001,399.148,397.764,398.882,58520200,1.982,52.552
01/06/2021,397.651,400.541,397.205,400.398,54216600,2.033,57.226
02/06/2021,398.276,399.129,397.291,398.314,49097100,2.099,75.168
03/06/2021,396.798,397.954,394.438,395.926,58138800,2.008,66.122
04/06/2021,400.427,400.73,396.864,398.674,55938800,2.204,62.615
07/06/2021,400.038,400.597,399.091,400.417,51555000,2.302,64.369
08/06/2021,400.124,401.005,398.266,400.91,47134300,2.359,76.216
09/06/2021,399.527,401.052,399.299,400.976,48436300,2.329,77.996
10/06/2021,401.384,402.35,399.432,400.768,51020100,2.427,74.776
11/06/2021,402.047,402.161,400.635,401.943,45570800,2.529,77.286
14/06/2021,402.947,403.052,400.901,402.161,42358500,2.652,71.922
15/06/2021,402.208,403.137,401.318,403.099,51508500,2.659,72.707
16/06/2021,399.963,402.578,397.888,402.35,80386100,2.456,59.948
17/06/2021,399.83,400.825,397.319,399.546,90949700,2.257,58.816
18/06/2021,394.436,397.202,394.227,396.499,118676300,1.646,40.66
21/06/2021,400.083,400.273,395.396,396.223,72822000,1.599,54.988
22/06/2021,402.222,403.068,399.341,400.073,57700300,1.714,57.619
23/06/2021,401.737,403.115,401.651,402.298,49445400,1.746,59.917
24/06/2021,404.113,404.541,403.657,403.914,45110300,1.941,57.794
25/06/2021,405.549,406.005,404.541,404.874,58129500,2.186,61.157
28/06/2021,406.366,406.538,404.864,406.081,53159600,2.419,62.275
29/06/2021,406.585,407.403,406.043,406.756,35970500,2.591,64.088
30/06/2021,406.927,407.612,406.091,406.119,64827900,2.723,61.777
01/07/2021,409.18,409.342,407.631,407.697,53441000,2.976,64.195
02/07/2021,412.308,412.669,409.266,410.359,57697700,3.389,67.111
06/07/2021,411.557,412.584,408.781,412.365,68710400,3.614,67.082
07/07/2021,413.011,413.297,410.207,412.251,63549500,3.866,74.552
08/07/2021,409.646,410.416,406.414,407.612,97595200,3.75,66.467
09/07/2021,414.019,414.323,409.446,411.177,76238600,3.966,84.016
12/07/2021,415.502,415.759,413.496,413.933,52889600,4.208,81.313
13/07/2021,414.086,416.224,413.819,414.703,52911300,4.236,74.821
14/07/2021,414.703,416.301,413.439,415.806,64130400,4.26,76.978
15/07/2021,413.287,414.029,411.357,413.344,55126400,4.117,69.881
16/07/2021,410.045,414.532,409.646,414.485,75874700,3.699,59.037
19/07/2021,403.99,410.112,401.138,405.15,147987000,2.847,46.054
20/07/2021,409.779,411.072,403.857,404.665,99608200,2.608,54.475
21/07/2021,413.097,413.24,409.732,410.996,64724400,2.656,57.979
22/07/2021,413.962,414.209,412.279,413.278,47878500,2.733,56.414
23/07/2021,418.221,418.563,415.226,415.92,63766600,3.101,57.698
26/07/2021,419.247,419.257,417.574,417.622,43719200,3.436,59.941
27/07/2021,417.337,418.221,414.466,418.192,67397100,3.507,55.526
28/07/2021,417.166,418.563,415.721,417.974,52472400,3.509,60.46
29/07/2021,418.896,419.989,418.097,418.107,47435300,3.609,57.322
30/07/2021,416.861,418.335,416.158,416.291,68951200,3.484,52.008
02/08/2021,415.987,419.162,415.626,418.601,58783300,3.276,52.854
03/08/2021,419.371,419.495,414.57,416.795,58053900,3.346,56.469
04/08/2021,417.308,419.343,417.071,418.069,46732200,3.198,55.475
05/08/2021,419.951,420.037,418.164,418.487,38969700,3.257,63.71
06/08/2021,420.645,421.073,419.989,420.274,46930000,3.321,77.071
09/08/2021,420.303,420.94,419.523,420.616,41222600,3.306,70.785
10/08/2021,420.826,421.548,420.065,420.759,43339300,3.298,67.159
11/08/2021,421.871,421.966,420.768,421.909,44034300,3.338,67.421
12/08/2021,423.136,423.278,420.807,421.719,38909400,3.432,62.47
13/08/2021,423.906,423.925,423.098,423.592,39470300,3.528,61.975
16/08/2021,424.904,425.037,421.006,422.584,73740000,3.642,70.41
17/08/2021,422.118,422.993,419.086,422.309,92673900,3.469,61.708
18/08/2021,417.498,422.679,417.251,421.092,89351900,2.924,47.094
19/08/2021,418.145,419.362,414.589,414.732,92812200,2.516,52.833
20/08/2021,421.472,421.805,418.002,418.497,72008700,2.433,60.924
23/08/2021,425.179,426.102,421.548,423.183,54973000,2.636,61.421
24/08/2021,425.854,426.396,425.332,425.854,38744700,2.819,67.774
25/08/2021,426.748,427.271,425.664,426.045,40529700,3.001,65.245
26/08/2021,424.229,426.701,424.134,426.463,57829600,2.909,57.43
27/08/2021,428.022,428.402,424.989,425.046,77235100,3.106,64
30/08/2021,429.904,430.703,428.459,428.706,48357400,3.375,65.692
31/08/2021,429.267,430.151,428.659,429.809,59300200,3.497,62.967
01/09/2021,429.495,430.741,429.258,430.218,48721400,3.57,61.571
02/09/2021,430.817,431.634,429.6,430.94,42501000,3.693,62.326
03/09/2021,430.712,431.235,429.258,429.666,47170500,3.738,60.701
07/09/2021,429.172,430.455,428.488,430.36,51671500,3.609,63.62
08/09/2021,428.649,429.372,426.7,428.63,56181900,3.424,75.578
09/09/2021,426.815,430.227,426.567,428.45,57970400,3.094,68.859
10/09/2021,423.449,429.201,423.326,428.773,89948200,2.532,54.294
13/09/2021,424.533,426.757,422.185,426.491,83738600,2.149,48.415
14/09/2021,422.242,426.206,421.339,425.997,78197100,1.642,41.796
15/09/2021,425.769,426.273,421.548,422.67,78792200,1.507,48.014
16/09/2021,425.094,426.225,422.099,425.237,77786700,1.33,51.897
17/09/2021,420.953,424.739,420.591,424.31,118425000,0.846,34.735
20/09/2021,413.934,416.337,408.994,414.735,166445500,-0.102,21.774
21/09/2021,413.543,417.625,413.009,416.309,92526100,-0.875,21.965
22/09/2021,417.577,419.647,413.657,415.851,102350100,-1.15,31.29
23/09/2021,422.651,424.281,419.236,419.475,76396000,-0.946,38.532
24/09/2021,423.347,424.072,420.772,420.991,62094800,-0.721,39.825
27/09/2021,422.136,423.48,421.43,422.298,61371100,-0.633,40.19
28/09/2021,413.629,419.656,412.885,419.322,130436300,-1.235,32.873
29/09/2021,414.325,416.795,413.753,415.031,82329200,-1.637,35.379
30/09/2021,409.261,416.538,408.918,415.822,140506000,-2.338,34.026
01/10/2021,414.125,415.832,407.439,411.016,129240100,-2.472,39.201
04/10/2021,408.784,413.858,406.61,412.942,128570000,-2.975,36.867
05/10/2021,413.038,415.317,409.499,410.31,90682500,-2.996,37.75
06/10/2021,414.754,414.964,407.735,409.385,113032200,-2.841,40.247
07/10/2021,418.34,421.22,417.901,418.082,72437500,-2.401,47.509
08/10/2021,417.577,419.513,416.938,419.122,74557400,-2.09,53.943
11/10/2021,414.554,419.866,414.487,416.909,65233300,-2.064,51.035
12/10/2021,413.533,415.899,412.732,415.488,71181200,-2.101,45.587
13/10/2021,415.021,415.851,411.55,414.573,72974000,-1.988,40.967
14/10/2021,422.002,422.155,418.264,418.741,70236800,-1.32,48.614
15/10/2021,425.216,425.588,423.518,424.148,66260200,-0.524,53.049
18/10/2021,426.475,426.818,422.736,423.404,62213200,0.205,64.845
19/10/2021,429.765,429.832,427.505,428.125,46996800,1.036,66.833
20/10/2021,431.453,431.758,430.118,430.232,49571600,1.811,76.117
21/10/2021,432.578,432.807,430.404,430.843,41305400,2.487,73.812
22/10/2021,432.13,433.608,430.156,432.14,58845100,2.952,84.479
25/10/2021,434.448,434.781,431.434,433.236,45214500,3.468,83.537
26/10/2021,434.839,437.251,434.457,436.021,56075100,3.864,82.824
27/10/2021,432.912,435.983,432.836,435.306,72438000,3.976,75.181
28/10/2021,437.089,437.166,434.352,434.362,51437900,4.352,80.159
29/10/2021,437.976,438.272,434.457,434.753,70162400,4.668,88.763
01/11/2021,438.73,439.359,436.975,438.978,48433600,4.922,92.07
02/11/2021,440.503,440.818,438.768,438.901,48908400,5.207,92.145
03/11/2021,443.193,443.603,439.483,439.931,52509800,5.585,90.846
04/11/2021,445.281,445.367,443.45,443.803,52847100,5.984,90.431
05/11/2021,446.826,448.848,445.291,447.541,66390600,6.352,90.54
08/11/2021,447.208,448.448,446.512,447.942,50405200,6.598,89.3
09/11/2021,445.73,447.818,444.299,447.58,51149100,6.598,82.473
10/11/2021,442.144,445.73,440.637,444.013,69429700,6.237,69.567
11/11/2021,442.287,443.736,442.268,443.66,34848500,5.894,71.039
12/11/2021,445.625,446.187,442.611,443.574,53466700,5.824,72.214
15/11/2021,445.777,447.093,444.633,446.931,46980500,5.716,71.948
16/11/2021,447.542,448.695,445.434,445.51,48857500,5.706,79.545
17/11/2021,446.454,447.456,445.825,447.275,47858300,5.547,71.611
18/11/2021,447.971,448.238,444.738,447.503,50625600,5.48,72.412
19/11/2021,447.17,449.125,446.798,447.856,57315600,5.301,68.886
22/11/2021,445.911,451.604,445.701,449.077,72762000,5,62.385
23/11/2021,446.502,447.37,442.935,445.577,73206500,4.755,58.386
24/11/2021,447.694,447.818,443.641,444.471,61858800,4.603,56.405
26/11/2021,437.709,442.411,436.565,440.923,112669600,3.636,33.287
29/11/2021,443.078,444.948,440.341,442.573,86268800,3.264,43.6
30/11/2021,434.457,442.535,434.209,440.599,148559600,2.248,35.697
01/12/2021,429.631,443.145,429.431,440.255,131939200,1.042,34.608
02/12/2021,436.212,437.804,429.45,429.851,127637800,0.61,43.549
03/12/2021,432.416,438.978,428.125,437.9,137331600,-0.039,36.108
06/12/2021,437.538,439.445,432.55,435.001,98977500,-0.137,42.154
07/12/2021,446.588,447.16,437.404,442.897,95484700,0.509,49.203
08/12/2021,447.77,448.228,445.205,446.988,72238800,1.103,51.099
09/12/2021,444.747,447.875,444.547,446.464,61272600,1.315,47.375
10/12/2021,448.934,449.086,444.9,447.494,77159800,1.801,51.362
13/12/2021,444.957,448.762,444.671,448.409,87724700,1.843,49.294
14/12/2021,441.896,444.165,438.93,441.638,97264100,1.611,46.708
15/12/2021,448.8,449.048,439.397,441.953,116899300,1.962,50.731
16/12/2021,444.843,450.965,443.269,450.679,116568600,1.898,55.12
17/12/2021,440.108,444.769,438.376,441.716,135511600,1.449,47.848
20/12/2021,435.428,435.83,431.753,434.95,107134800,0.708,50.746
21/12/2021,443.161,443.305,436.701,438.902,69806300,0.736,59.95
22/12/2021,447.592,447.707,442.702,442.903,58890200,1.102,58.643
23/12/2021,450.377,451.899,448.501,448.607,56439700,1.6,63.853
27/12/2021,456.751,456.799,451.727,451.774,56808600,2.479,64.538
28/12/2021,456.378,458.234,455.602,457.191,47274600,3.11,58.527
29/12/2021,456.962,457.995,455.469,456.483,54503000,3.616,58.09
30/12/2021,455.698,458.416,455.229,457.392,55329000,3.87,59.947
31/12/2021,454.55,456.368,454.272,455.201,65237400,3.933,55.399
03/01/2022,457.182,457.316,453.487,455.832,72668200,4.148,62.065
04/01/2022,457.028,459.354,455.143,458.627,71178700,4.257,65.845
05/01/2022,448.252,457.44,448.157,456.655,104538900,3.594,49.448
06/01/2022,447.831,450.588,445.429,447.784,86858900,2.999,53.243
07/01/2022,446.061,449.037,444.683,447.841,85111600,2.358,56.902
10/01/2022,445.506,445.726,436.979,442.817,119362000,1.785,62.92
11/01/2022,449.564,449.659,442.195,445.238,74303100,1.639,59.063
12/01/2022,450.779,452.865,448.789,451.325,67605400,1.603,54.963
13/01/2022,444.568,452.559,443.525,451.899,91173100,1.061,41.826
14/01/2022,444.75,445.104,440.137,441.371,95890900,0.639,29.55
18/01/2022,436.874,440.194,435.744,439.984,109709100,-0.327,23.532
19/01/2022,432.337,439.859,432.06,438.443,109357600,-1.443,19.822
20/01/2022,427.552,439.027,425.399,434.251,122379700,-2.682,18.246
21/01/2022,419.159,428.806,419.13,426.413,202271200,-4.291,15.683
24/01/2022,420.939,421.456,402.679,413.465,251783900,-5.362,14.267
25/01/2022,415.8,420.824,408.794,414.45,167997300,-6.549,12.99
26/01/2022,414.757,424.958,410.431,421.781,186391100,-7.488,15.084
27/01/2022,412.708,422.614,410.995,419.427,149878300,-8.302,14.589
28/01/2022,422.958,423.006,409.436,414.087,164457400,-8.027,30.109
31/01/2022,430.576,430.93,420.91,422.279,152251400,-7.112,38.539
01/02/2022,433.486,434.136,427.734,431.313,123155400,-6.083,37.436
02/02/2022,437.697,438.433,433.581,435.926,117361000,-4.871,40.234
03/02/2022,427.408,433.505,426.557,431.572,118024400,-4.687,37.926
04/02/2022,429.418,433.323,424.757,427.169,118454400,-4.329,39.483
07/02/2022,428.04,431.61,426.691,430.193,84472900,-4.109,43.347
08/02/2022,431.562,432.5,426.088,427.533,81012000,-3.608,49.407
09/02/2022,437.878,438.204,435.457,435.658,92589900,-2.672,57.717
10/02/2022,430.012,438.041,427.983,431.945,140103700,-2.535,58.175
11/02/2022,421.532,432.203,420.078,430.098,153214600,-3.075,50.406
14/02/2022,420.154,422.623,416.632,421.016,123006300,-3.573,53.141
15/02/2022,426.93,427.102,424.135,424.662,88482700,-3.382,58.11
16/02/2022,427.408,428.806,422.949,424.853,84863600,-3.156,60.003
17/02/2022,418.278,427.38,417.666,424.174,102259100,-3.671,46.766
18/02/2022,415.57,419.81,413.264,418.537,132642900,-4.249,38.876
22/02/2022,411.11,416.785,407.56,413.331,124391800,-5.009,33.786
23/02/2022,403.818,414.642,403.244,414.068,132578000,-6.129,26.5
24/02/2022,409.895,410.335,392.994,393.357,213942900,-6.452,37.098
25/02/2022,418.939,419.025,409.474,411.149,121804500,-5.91,43.005
28/02/2022,417.867,419.369,412.192,413.465,145615000,-5.503,43.182
01/03/2022,411.503,418.384,408.756,416.345,137785900,-5.63,37.049
02/03/2022,419.073,420.824,413.024,413.79,117726500,-5.061,38.052
03/03/2022,416.986,422.154,415.158,421.542,105501700,-4.724,41.068
04/03/2022,413.599,414.747,409.493,413.197,113978200,-4.677,44.151
07/03/2022,401.406,413.723,401.339,413.005,137896600,-5.559,38.08
08/03/2022,398.363,408.852,397.281,401.588,164772700,-6.429,30.931
09/03/2022,409.043,411.053,404.65,406.871,116990800,-6.186,39.211
10/03/2022,407.196,408.105,402.373,404.363,93972700,-6.072,42.88
11/03/2022,402.019,410.345,401.502,409.723,95636300,-6.327,41.561
14/03/2022,399.08,406.306,397.922,402.803,95729200,-6.689,42.364
15/03/2022,407.856,408.498,400.439,401.731,106219100,-6.196,52.516
16/03/2022,416.9,416.958,406.545,411.417,144954800,-5.018,54.209
17/03/2022,422.116,422.116,414.575,414.958,102676900,-3.621,52.001
18/03/2022,426.74,427.066,419.732,420.48,106345500,-2.117,55.348
21/03/2022,426.615,428.602,423.053,426.567,88349800,-0.925,59.85
22/03/2022,431.607,432.557,428.026,428.026,74650400,0.418,58.454
23/03/2022,426.048,430.551,425.962,429.034,79426100,1.023,55.839
24/03/2022,432.471,432.48,426.97,428.103,64736900,1.997,61.702
25/03/2022,434.583,434.861,430.493,433.114,77101300,2.905,73.511
28/03/2022,437.674,437.674,432.058,433.978,68529800,3.831,77.84
29/03/2022,443.088,443.587,438.893,441.619,86581500,4.944,76.054
30/03/2022,440.352,442.752,438.211,441.927,79666900,5.542,75.033
31/03/2022,433.575,440.41,433.114,439.575,121699900,5.406,73.263
01/04/2022,434.803,435.322,431.175,435.178,89048800,5.337,77.015
04/04/2022,438.528,438.634,434.17,435.005,59601000,5.518,75.114
05/04/2022,432.989,439.517,431.827,437.011,74214500,5.156,63.975
06/04/2022,428.659,430.973,425.731,429.015,106898000,4.468,55.773
07/04/2022,430.819,432.663,425.789,427.767,78097200,4.05,53.763
08/04/2022,429.667,432.605,428.103,430.051,79272700,3.585,52.763
11/04/2022,422.323,427.2,421.815,426.346,89770500,2.593,41.94
12/04/2022,420.759,427.92,419.184,425.357,84363600,1.662,45.065
13/04/2022,425.578,426.346,420.327,420.509,74070400,1.299,43.372
14/04/2022,420.279,426.941,420.173,425.808,97869500,0.576,37.039
18/04/2022,420.451,422.16,418.186,419.338,66002500,0.017,33.523
19/04/2022,427.239,427.968,420.173,420.346,77821000,0.12,35.225
20/04/2022,426.922,429.667,425.741,429.043,65224400,0.174,36.888
21/04/2022,420.538,432.01,419.616,430.599,85417300,-0.294,37.174
22/04/2022,408.999,420.557,408.423,419.434,132471800,-1.579,28.895
25/04/2022,411.37,411.543,402.087,406.724,119647700,-2.378,27.285
26/04/2022,399.456,408.999,399.427,408.797,103996300,-3.927,24.655
27/04/2022,400.579,406.003,398.41,400.551,122030000,-5.007,27.696
28/04/2022,410.698,412.455,400.896,405.399,105449100,-4.988,35.811
29/04/2022,395.52,408.835,394.762,406.647,145491100,-6.128,29.897
02/05/2022,397.901,399.283,388.819,395.587,158312500,-6.761,34.73
03/05/2022,399.725,402.173,396.826,398.41,100028200,-7.034,36.891
04/05/2022,411.898,412.474,397.162,400.397,144247900,-6.197,42.19
05/05/2022,397.258,408,393.063,407.568,172929100,-6.639,38.124
06/05/2022,394.887,398.208,389.501,394.656,151770800,-7.098,37.104
09/05/2022,382.243,390.154,380.64,388.896,155586100,-8.386,28.569
10/05/2022,383.127,389.837,379.027,388.311,132497200,-9.228,29.252
11/05/2022,377.04,387.879,376.282,382.147,142361000,-10.269,29.335
12/05/2022,376.647,379.968,369.744,373.795,125090800,-10.999,32.81
13/05/2022,385.651,387.053,379.786,380.842,104174400,-10.727,37.234
16/05/2022,384.087,387.811,381.696,383.981,78622400,-10.516,41.498
17/05/2022,391.987,392.227,386.477,390.269,83029700,-9.601,45.579
18/05/2022,376.186,387.648,374.928,387.36,117674500,-10.035,33.221
